55.760	23.384	0.239
55.770	23.554	0.239
55.780	23.693	0.239
55.790	23.833	0.239
55.800	23.960	0.239
55.810	24.086	0.239
55.820	24.174	0.239
55.830	24.262	0.239
55.840	24.324	0.239
55.850	24.387	0.239
55.860	24.415	0.239
55.870	24.442	0.239
55.880	24.436	0.239
55.890	24.425	0.239
55.900	24.384	0.239
55.910	24.343	0.239
55.920	24.276	0.239
55.930	24.197	0.239
55.940	24.091	0.239
55.950	23.990	0.239
55.960	23.863	0.239
55.970	23.727	0.239
55.980	23.570	0.239
55.990	23.414	0.239
56.000	23.244	0.239
56.010	23.082	0.239
56.020	23.076	0.239
56.030	22.888	0.239
56.040	22.684	0.239
56.050	22.489	0.239
56.060	22.280	0.239
56.070	22.088	0.239
56.080	21.884	0.239
56.090	21.697	0.239
56.100	21.501	0.239
56.110	21.327	0.239
56.120	21.170	0.239
56.130	21.013	0.239
56.140	20.886	0.239
56.150	20.755	0.239
56.160	20.637	0.239
56.170	20.536	0.239
56.180	20.443	0.239
56.190	20.376	0.239
56.200	20.314	0.239
56.210	20.281	0.239
56.220	20.240	0.239
56.230	20.238	0.239
56.240	20.249	0.239
56.250	20.290	0.239
56.260	20.343	0.239
56.270	20.367	0.239
56.280	20.450	0.239
56.290	20.547	0.239
56.300	20.669	0.239
56.310	20.792	0.239
56.320	20.940	0.239
56.330	21.088	0.239
56.340	21.254	0.239
56.350	21.260	0.239
56.360	21.412	0.239
56.370	21.582	0.239
56.380	21.778	0.239
56.390	21.964	0.239
56.400	22.173	0.239
56.410	22.347	0.239
56.420	22.542	0.239
56.430	22.734	0.239
56.440	22.934	0.239
56.450	23.116	0.239
56.460	23.303	0.239
56.470	23.464	0.239
56.480	23.638	0.239
56.490	23.778	0.239
56.500	23.922	0.239
56.510	24.031	0.239
56.520	24.145	0.239
56.530	24.229	0.239
56.540	24.304	0.239
56.550	24.357	0.239
56.560	24.402	0.239
56.570	24.418	0.239
56.580	24.428	0.239
56.590	24.409	0.239
56.600	24.389	0.239
56.610	24.344	0.239
56.620	24.281	0.239
56.630	24.193	0.239
56.640	24.109	0.239
56.650	24.000	0.239
56.660	23.886	0.239
56.670	23.741	0.239
56.680	23.601	0.239
56.690	23.444	0.239
56.700	23.318	0.239
56.710	23.165	0.239
56.720	23.102	0.239
56.730	22.907	0.239
56.740	22.715	0.239
56.750	22.507	0.239
56.760	22.315	0.239
56.770	22.111	0.239
56.780	21.924	0.239
56.790	21.719	0.239
56.800	21.567	0.239
56.810	21.401	0.239
56.820	21.244	0.239
56.830	21.091	0.239
56.840	20.938	0.239
56.850	20.812	0.239
56.860	20.689	0.239
56.870	20.588	0.239
56.880	20.499	0.239
56.890	20.428	0.239
56.900	20.366	0.239
56.910	20.330	0.239
56.920	20.284	0.239
56.930	20.290	0.239
56.940	20.305	0.239
56.950	20.355	0.239
56.960	20.395	0.239
56.970	20.466	0.239
56.980	20.542	0.239
56.990	20.651	0.239
57.000	20.756	0.239
57.010	20.892	0.239
57.020	21.018	0.239
57.030	21.179	0.239
57.040	21.332	0.239
57.050	21.489	0.239
57.060	21.641	0.239
57.070	21.837	0.239
57.080	22.024	0.239
57.090	22.228	0.239
57.100	22.419	0.239
57.110	22.627	0.239
57.120	22.814	0.239
57.130	22.855	0.239
57.140	22.990	0.239
57.150	23.160	0.239
57.160	23.325	0.239
57.170	23.478	0.239
57.180	23.617	0.239
57.190	23.770	0.239
57.200	23.880	0.239
57.210	24.002	0.239
57.220	24.098	0.239
57.230	24.200	0.239
57.240	24.266	0.239
57.250	24.328	0.239
57.260	24.365	0.239
57.270	24.397	0.239
57.280	24.394	0.239
57.290	24.388	0.239
57.300	24.347	0.239
57.310	24.298	0.239
57.320	24.222	0.239
57.330	24.142	0.239
57.340	24.037	0.239
57.350	23.927	0.239
57.360	23.792	0.239
57.370	23.656	0.239
57.380	23.495	0.239
57.390	23.334	0.239
57.400	23.155	0.239
57.410	22.990	0.239
57.420	22.824	0.239
57.430	22.624	0.239
57.440	22.449	0.239
57.450	22.262	0.239
57.460	22.075	0.239
57.470	21.880	0.239
57.480	21.692	0.239
57.490	21.501	0.239
57.500	21.322	0.239
57.510	21.131	0.239
57.520	20.983	0.239
57.530	20.830	0.239
57.540	20.888	0.239
57.550	20.752	0.239
57.560	20.638	0.239
57.570	20.559	0.239
57.580	20.500	0.239
57.590	20.429	0.239
57.600	20.380	0.239
57.610	20.339	0.239
57.620	20.320	0.239
57.630	20.296	0.239
57.640	20.315	0.239
57.650	20.343	0.239
57.660	20.400	0.239
57.670	20.459	0.239
57.680	20.551	0.239
57.690	20.643	0.239
57.700	20.766	0.239
57.710	20.880	0.239
57.720	21.032	0.239
57.730	21.180	0.239
57.740	21.341	0.239
57.750	21.507	0.239
57.760	21.689	0.239
57.770	21.868	0.239
57.780	22.063	0.239
57.790	22.241	0.239
57.800	22.411	0.239
57.810	22.598	0.239
57.820	22.798	0.239
57.830	22.985	0.239
57.840	23.168	0.239
57.850	23.156	0.239
57.860	23.318	0.239
57.870	23.470	0.239
57.880	23.631	0.239
57.890	23.767	0.239
57.900	23.906	0.239
57.910	24.020	0.239
57.920	24.134	0.239
57.930	24.209	0.239
57.940	24.276	0.239
57.950	24.320	0.239
57.960	24.370	0.239
57.970	24.385	0.239
57.980	24.383	0.239
57.990	24.359	0.239
58.000	24.335	0.239
58.010	24.298	0.239
58.020	24.236	0.239
58.030	24.173	0.239
58.040	24.072	0.239
58.050	23.971	0.239
58.060	23.853	0.239
58.070	23.739	0.239
58.080	23.586	0.239
58.090	23.433	0.239
58.100	23.263	0.239
58.110	23.098	0.239
58.120	22.915	0.239
58.130	22.732	0.239
58.140	22.541	0.239
58.150	22.362	0.239
58.160	22.343	0.239
58.170	22.169	0.239
58.180	21.969	0.239
58.190	21.790	0.239
58.200	21.598	0.239
58.210	21.446	0.239
58.220	21.306	0.239
58.230	21.158	0.239
58.240	21.005	0.239
58.250	20.878	0.239
58.260	20.751	0.239
58.270	20.646	0.239
58.280	20.545	0.239
58.290	20.469	0.239
58.300	20.398	0.239
58.310	20.361	0.239
58.320	20.329	0.239
58.330	20.327	0.239
58.340	20.333	0.239
58.350	20.365	0.239
58.360	20.406	0.239
58.370	20.468	0.239
58.380	20.535	0.239
58.390	20.627	0.239
58.400	20.719	0.239
58.410	20.799	0.239
58.420	20.926	0.239
58.430	21.074	0.239
58.440	21.015	0.239
58.450	21.164	0.239
